ISO28178
FILE_DESCRIPTOR	"FOGRA54"
ORIGINATOR	"Fogra. www.fogra.org. developed by Fogra and GMG GmbH & Co. KG"
CREATED	"July 2017"
TARGET_TYPE	"ISO12642-2"
INSTRUMENTATION	"Measurement according to ISO 13655:2009, M1, 0/45 or 45/0 geometry, white backing, CIELAB (2° observer, D50)"
PRINT_CONDITIONS	"Offset printing, based on ISO 12647-2:2013, Print substrate PS6 (super calendered uncoated. SC-B). TVI curves B (CMYK)."
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT. D50"
WEIGHTING_FUNCTION	"OBSERVER. 2 degree"

# The following flag is intended to improve compatibility with legacy devices.
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"

NUMBER_OF_FIELDS	8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	1617
BEGIN_DATA
1055	20	100	100	40	35.39	30.92	17.71
1056	40	0	100	40	52.21	-15.95	39.43
1057	40	20	100	40	48.06	-8.50	33.56
1058	40	40	100	40	43.32	0.05	27.34
1059	40	70	100	40	36.83	13.21	17.92
1060	40	100	100	40	32.96	23.77	11.39
1061	70	0	100	40	44.98	-26.55	25.21
1062	70	20	100	40	41.58	-20.59	19.94
1063	70	40	100	40	37.47	-12.46	14.55
1064	70	70	100	40	32.04	0.53	7.37
1065	70	100	100	40	28.46	11.54	2.94
1066	100	0	100	40	39.21	-34.93	13.39
1067	100	20	100	40	37.40	-30.71	9.89
1068	100	40	100	40	34.34	-23.54	5.92
1069	100	70	100	40	29.47	-11.66	-1.56
1070	100	100	100	40	25.79	-1.65	-10.52
1071	0	0	0	60	52.56	0.54	2.46
1072	0	20	0	60	46.85	6.97	0.54
1073	0	40	0	60	43.43	14.11	-1.04
1074	0	70	0	60	36.09	25.43	-2.54
1075	0	100	0	60	30.82	35.03	-1.86
1076	20	0	0	60	49.28	-2.70	-2.02
1077	20	20	0	60	44.09	3.14	-3.88
1078	20	40	0	60	40.13	9.16	-5.13
1079	20	70	0	60	34.72	20.07	-6.61
1080	20	100	0	60	30.08	29.56	-6.46
1081	40	0	0	60	45.20	-6.12	-6.54
1082	40	20	0	60	41.66	-1.11	-8.61
1083	40	40	0	60	37.13	5.14	-9.93
1084	40	70	0	60	31.75	15.69	-10.85
1085	40	100	0	60	27.98	23.82	-10.49
1086	70	0	0	60	39.07	-12.54	-14.08
1087	70	20	0	60	36.49	-7.58	-15.49
1088	70	40	0	60	32.99	-2.23	-16.23
1089	70	70	0	60	28.71	6.31	-16.75
1090	70	100	0	60	25.53	13.14	-16.65
1091	100	0	0	60	35.22	-16.88	-19.48
1092	100	20	0	60	33.00	-13.47	-20.76
1093	100	40	0	60	30.39	-8.38	-20.92
1094	100	70	0	60	26.33	0.02	-20.69
1095	100	100	0	60	23.29	6.16	-20.75
1096	0	0	20	60	51.83	-0.71	10.78
1097	0	20	20	60	47.35	5.83	8.16
1098	0	40	20	60	43.34	12.75	6.13
1099	0	70	20	60	36.38	24.93	3.11
1100	0	100	20	60	31.44	34.47	2.23
1101	20	0	20	60	48.05	-4.65	5.88
1102	20	20	20	60	44.05	1.61	3.65
1103	20	40	20	60	39.68	8.50	1.27
1104	20	70	20	60	34.05	19.87	-1.59
1105	20	100	20	60	29.84	28.36	-2.71
1106	40	0	20	60	44.43	-8.57	0.68
1107	40	20	20	60	40.66	-2.62	-1.49
1108	40	40	20	60	36.58	3.74	-3.69
1109	40	70	20	60	31.49	13.99	-6.22
1110	40	100	20	60	27.73	22.92	-6.71
1111	70	0	20	60	39.51	-15.26	-7.27
1112	70	20	20	60	36.34	-9.83	-8.84
1113	70	40	20	60	32.85	-4.40	-10.70
1114	70	70	20	60	27.93	5.04	-13.40
1115	70	100	20	60	25.09	12.71	-12.77
1116	100	0	20	60	34.94	-19.69	-13.25
1117	100	20	20	60	33.03	-15.64	-14.85
1118	100	40	20	60	30.73	-10.82	-16.08
1119	100	70	20	60	26.31	-2.24	-17.27
1120	100	100	20	60	23.59	4.27	-17.66
1121	0	0	40	60	51.82	-1.82	19.52
1122	0	20	40	60	46.90	4.80	15.65
1123	0	40	40	60	42.64	11.79	12.92
1124	0	70	40	60	36.37	23.80	8.62
1125	0	100	40	60	31.21	32.84	7.11
1126	20	0	40	60	47.73	-6.01	14.35
1127	20	20	40	60	43.66	0.41	11.30
1128	20	40	40	60	39.88	7.21	8.29
1129	20	70	40	60	33.80	18.07	4.25
1130	20	100	40	60	29.49	27.01	1.68
1131	40	0	40	60	44.19	-10.22	8.67
1132	40	20	40	60	40.55	-4.17	6.03
1133	40	40	40	60	36.82	2.42	3.09
1134	40	70	40	60	31.10	12.93	-0.80
1135	40	100	40	60	27.60	21.20	-2.66
1136	70	0	40	60	38.94	-17.43	0.05
1137	70	20	40	60	35.70	-11.88	-2.00
1138	70	40	40	60	32.41	-6.32	-4.63
1139	70	70	40	60	27.75	3.29	-8.24
1140	70	100	40	60	25.04	10.97	-8.58
1141	100	0	40	60	34.76	-22.32	-6.75
1142	100	20	40	60	32.66	-18.72	-8.82
1143	100	40	40	60	30.25	-13.37	-10.76
1144	100	70	40	60	26.08	-4.22	-12.98
1145	100	100	40	60	23.26	2.50	-13.43
1146	0	0	70	60	50.31	-2.73	32.54
1147	0	20	70	60	46.66	3.93	28.14
1148	0	40	70	60	41.97	11.04	24.22
1149	0	70	70	60	35.46	22.36	17.15
1150	0	100	70	60	31.38	30.41	12.72
1151	20	0	70	60	47.20	-7.31	27.54
1152	20	20	70	60	43.71	-1.13	23.85
1153	20	40	70	60	39.51	5.88	19.25
1154	20	70	70	60	33.63	16.89	12.79
1155	20	100	70	60	29.20	25.77	8.02
1156	40	0	70	60	42.84	-11.95	20.80
1157	40	20	70	60	40.06	-6.15	17.25
1158	40	40	70	60	36.37	0.54	13.28
1159	40	70	70	60	30.83	10.97	7.55
1160	40	100	70	60	27.23	19.10	3.70
1161	70	0	70	60	38.05	-19.21	10.79
1162	70	20	70	60	35.24	-14.71	8.17
1163	70	40	70	60	31.77	-8.81	4.42
1164	70	70	70	60	27.33	0.73	-0.77
1165	70	100	70	60	24.35	9.36	-2.74
1166	100	0	70	60	33.50	-25.22	2.93
1167	100	20	70	60	32.09	-21.90	0.61
1168	100	40	70	60	29.44	-16.03	-1.66
1169	100	70	70	60	25.86	-7.38	-6.00
1170	100	100	70	60	22.63	0.11	-8.32
1171	0	0	100	60	49.62	-3.04	43.25
1172	0	20	100	60	46.25	3.46	38.52
1173	0	40	100	60	41.63	10.30	31.95
1174	0	70	100	60	35.30	21.60	23.16
1175	0	100	100	60	31.25	29.63	17.73
1176	20	0	100	60	46.37	-7.65	36.98
1177	20	20	100	60	43.08	-1.63	32.11
1178	20	40	100	60	39.01	5.21	26.20
1179	20	70	100	60	33.65	16.29	18.85
1180	20	100	100	60	29.73	24.93	13.34
1181	40	0	100	60	43.04	-12.65	30.23
1182	40	20	100	60	39.71	-6.81	24.96
1183	40	40	100	60	36.56	-0.73	20.57
1184	40	70	100	60	30.78	9.75	13.04
1185	40	100	100	60	27.54	18.07	8.03
1186	70	0	100	60	37.52	-20.52	19.55
1187	70	20	100	60	34.93	-15.88	14.83
1188	70	40	100	60	32.48	-10.32	11.64
1189	70	70	100	60	27.52	-0.41	5.53
1190	70	100	100	60	24.77	7.58	0.86
1191	100	0	100	60	33.51	-26.67	10.56
1192	100	20	100	60	31.62	-23.26	6.84
1193	100	40	100	60	29.36	-18.31	3.27
1194	100	70	100	60	25.99	-9.45	-2.00
1195	100	100	100	60	23.35	-2.59	-6.64
1196	0	0	0	80	39.35	0.88	2.30
1197	0	40	0	80	32.73	10.17	-0.20
1198	0	70	0	80	28.51	18.34	-1.25
1199	0	100	0	80	25.00	24.98	-0.83
1200	40	0	0	80	34.88	-3.94	-4.30
1201	40	40	0	80	29.47	4.01	-6.38
1202	40	70	0	80	26.16	11.26	-7.20
1203	40	100	0	80	23.59	16.60	-7.05
1204	70	0	0	80	29.96	-8.18	-9.35
1205	70	40	0	80	26.35	-1.11	-10.94
1206	70	70	0	80	24.05	4.99	-11.56
1207	70	100	0	80	21.71	9.61	-10.91
1208	100	0	0	80	28.13	-11.61	-13.91
1209	100	40	0	80	24.53	-4.93	-14.18
1210	100	70	0	80	22.23	0.61	-14.15
1211	100	100	0	80	20.66	3.92	-13.38
1212	0	0	40	80	38.85	-1.16	13.83
1213	0	40	40	80	32.83	8.30	9.18
1214	0	70	40	80	28.42	16.62	5.93
1215	0	100	40	80	25.11	22.34	4.74
1216	40	0	40	80	34.13	-6.92	6.24
1217	40	40	40	80	29.14	1.90	2.38
1218	40	70	40	80	25.40	9.11	-0.36
1219	40	100	40	80	23.29	14.77	-1.60
1220	70	0	40	80	30.59	-11.61	0.16
1221	70	40	40	80	26.44	-3.84	-2.92
1222	70	70	40	80	23.31	2.60	-5.16
1223	70	100	40	80	21.95	7.38	-5.36
1224	100	0	40	80	27.91	-14.95	-4.69
1225	100	40	40	80	25.41	-8.05	-6.95
1226	100	70	40	80	22.57	-1.98	-8.30
1227	100	100	40	80	20.34	2.44	-8.66
1228	0	0	70	80	37.65	-2.10	22.10
1229	0	40	70	80	32.56	7.30	16.38
1230	0	70	70	80	27.76	15.00	11.40
1231	0	100	70	80	25.32	20.90	8.84
1232	40	0	70	80	33.72	-8.48	14.56
1233	40	40	70	80	28.99	0.14	9.26
1234	40	70	70	80	25.11	7.46	5.07
1235	40	100	70	80	22.62	12.81	2.52
1236	70	0	70	80	30.00	-13.29	7.20
1237	70	40	70	80	26.04	-6.00	3.18
1238	70	70	70	80	22.69	0.76	-0.29
1239	70	100	70	80	20.64	6.09	-2.02
1240	100	0	70	80	27.29	-16.83	1.94
1241	100	40	70	80	24.93	-10.28	-1.07
1242	100	70	70	80	22.80	-4.18	-3.96
1243	100	100	70	80	20.17	0.52	-5.27
1244	0	0	100	80	37.50	-2.68	28.26
1245	0	40	100	80	32.26	6.23	21.13
1246	0	70	100	80	27.99	14.18	15.32
1247	0	100	100	80	25.74	19.45	12.36
1248	40	0	100	80	33.73	-9.43	20.69
1249	40	40	100	80	29.24	-1.21	13.80
1250	40	70	100	80	25.19	6.13	8.41
1251	40	100	100	80	23.00	11.73	5.07
1252	70	0	100	80	30.03	-14.61	13.19
1253	70	40	100	80	26.50	-7.44	7.62
1254	70	70	100	80	23.01	-0.45	2.90
1255	70	100	100	80	21.29	4.15	-0.18
1256	100	0	100	80	26.89	-17.42	7.04
1257	100	40	100	80	24.57	-12.23	1.66
1258	100	70	100	80	22.28	-5.97	-2.67
1259	100	100	100	80	20.42	-0.83	-6.25
1260	0	0	0	100	27.50	1.20	2.30
1261	0	40	0	100	23.41	6.16	0.81
1262	0	100	0	100	20.40	14.15	0.66
1263	40	0	0	100	24.90	-1.07	-1.36
1264	40	40	0	100	22.34	2.93	-2.39
1265	40	100	0	100	19.29	10.21	-2.93
1266	100	0	0	100	20.46	-4.46	-6.39
1267	100	40	0	100	19.04	-0.98	-6.39
1268	100	100	0	100	17.33	3.67	-6.09
1269	0	0	40	100	27.15	-0.53	8.23
1270	0	40	40	100	24.03	4.83	5.77
1271	0	100	40	100	19.29	11.70	3.08
1272	40	0	40	100	24.81	-3.32	3.98
1273	40	40	40	100	22.33	1.45	2.29
1274	40	100	40	100	19.22	8.28	0.09
1275	100	0	40	100	21.15	-6.74	-1.77
1276	100	40	40	100	21.46	-2.05	-2.39
1277	100	100	40	100	17.87	2.27	-3.67
1278	0	0	100	100	27.48	-2.56	16.04
1279	0	40	100	100	23.58	1.99	10.67
1280	0	100	100	100	20.00	9.06	6.35
1281	40	0	100	100	24.67	-6.01	11.01
1282	40	40	100	100	22.86	-1.39	8.18
1283	40	100	100	100	19.12	5.66	2.85
1284	100	0	100	100	22.00	-9.96	4.22
1285	100	40	100	100	20.61	-6.55	2.46
1286	100	100	100	100	18.09	-0.20	-2.40
1287	100	0	0	0	54.50	-29.70	-36.70
1288	98	0	0	0	54.96	-29.49	-36.18
1289	95	0	0	0	55.66	-29.18	-35.39
1290	90	0	0	0	56.89	-28.31	-34.01
1291	85	0	0	0	58.27	-27.17	-32.61
1292	80	0	0	0	59.82	-25.84	-31.11
1293	75	0	0	0	61.44	-24.36	-29.32
1294	70	0	0	0	63.07	-22.82	-27.23
1295	60	0	0	0	66.51	-19.69	-23.05
1296	50	0	0	0	70.06	-16.63	-18.91
1297	40	0	0	0	73.61	-13.61	-14.70
1298	30	0	0	0	77.17	-10.62	-10.26
1299	25	0	0	0	78.98	-9.11	-8.02
1300	20	0	0	0	80.83	-7.56	-5.74
1301	15	0	0	0	82.72	-5.96	-3.32
1302	10	0	0	0	84.61	-4.25	-0.84
1303	7	0	0	0	85.73	-3.17	0.67
1304	5	0	0	0	86.47	-2.42	1.68
1305	3	0	0	0	87.20	-1.65	2.68
1306	2	0	0	0	87.57	-1.27	3.19
1307	0	100	0	0	49.10	61.70	-1.40
1308	0	98	0	0	49.60	60.99	-1.78
1309	0	95	0	0	50.35	59.93	-2.34
1310	0	90	0	0	51.64	57.71	-2.77
1311	0	85	0	0	53.05	55.16	-2.89
1312	0	80	0	0	54.63	52.30	-2.88
1313	0	75	0	0	56.42	49.14	-2.87
1314	0	70	0	0	58.31	45.80	-2.91
1315	0	60	0	0	62.27	39.13	-2.75
1316	0	50	0	0	66.34	32.55	-2.22
1317	0	40	0	0	70.45	26.05	-1.57
1318	0	30	0	0	74.66	19.64	-0.73
1319	0	25	0	0	76.82	16.44	-0.13
1320	0	20	0	0	79.03	13.20	0.54
1321	0	15	0	0	81.31	9.85	1.26
1322	0	10	0	0	83.63	6.43	2.11
1323	0	7	0	0	85.02	4.37	2.68
1324	0	5	0	0	85.96	2.98	3.10
1325	0	3	0	0	86.89	1.59	3.54
1326	0	2	0	0	87.36	0.89	3.76
1327	0	0	100	0	82.90	-2.90	81.80
1328	0	0	98	0	82.99	-2.99	80.84
1329	0	0	95	0	83.13	-3.13	79.41
1330	0	0	90	0	83.37	-3.34	76.61
1331	0	0	85	0	83.59	-3.48	73.32
1332	0	0	80	0	83.79	-3.56	69.63
1333	0	0	75	0	84.00	-3.60	65.70
1334	0	0	70	0	84.26	-3.64	61.70
1335	0	0	60	0	84.77	-3.61	53.59
1336	0	0	50	0	85.38	-3.49	45.65
1337	0	0	40	0	86.00	-3.31	37.71
1338	0	0	30	0	86.54	-2.96	29.69
1339	0	0	25	0	86.82	-2.66	25.63
1340	0	0	20	0	87.12	-2.33	21.53
1341	0	0	15	0	87.45	-2.02	17.34
1342	0	0	10	0	87.77	-1.63	13.05
1343	0	0	7	0	87.95	-1.34	10.43
1344	0	0	5	0	88.05	-1.11	8.66
1345	0	0	3	0	88.15	-0.87	6.88
1346	0	0	2	0	88.20	-0.74	5.98
1347	0	0	0	100	27.50	1.20	2.30
1348	0	0	0	98	28.47	1.18	2.32
1349	0	0	0	95	29.93	1.16	2.35
1350	0	0	0	90	32.84	1.09	2.36
1351	0	0	0	85	36.03	0.99	2.34
1352	0	0	0	80	39.35	0.88	2.30
1353	0	0	0	75	42.70	0.78	2.29
1354	0	0	0	70	46.05	0.70	2.32
1355	0	0	0	60	52.56	0.54	2.46
1356	0	0	0	50	58.76	0.40	2.67
1357	0	0	0	40	64.71	0.26	2.88
1358	0	0	0	30	70.52	0.11	3.08
1359	0	0	0	25	73.42	0.03	3.20
1360	0	0	0	20	76.33	-0.05	3.36
1361	0	0	0	15	79.28	-0.14	3.56
1362	0	0	0	10	82.26	-0.23	3.77
1363	0	0	0	7	84.06	-0.29	3.90
1364	0	0	0	5	85.27	-0.35	3.99
1365	0	0	0	3	86.48	-0.41	4.07
1366	0	0	0	2	87.08	-0.44	4.11
1367	0	0	0	0	88.30	-0.50	4.20
1368	100	85	85	0	31.96	-7.13	-5.64
1369	80	65	65	0	39.21	-6.07	-2.34
1370	60	45	45	0	50.05	-4.29	0.23
1371	40	27	27	0	62.13	-2.95	0.96
1372	20	12	12	0	75.21	-1.96	1.88
1373	10	6	6	0	81.59	-1.24	3.04
1374	5	3	3	0	84.92	-0.80	3.57
1375	40	27	27	10	58.61	-2.73	0.90
1376	20	12	12	10	70.42	-1.68	1.77
1377	10	6	6	10	76.32	-0.95	2.93
1378	60	45	45	20	44.82	-3.52	-0.54
1379	40	27	27	20	55.03	-2.53	0.73
1380	20	12	12	20	65.57	-1.43	1.55
1381	10	6	6	20	70.85	-0.61	2.69
1382	80	65	65	40	31.98	-4.97	-4.10
1383	60	45	45	40	39.23	-3.23	-0.72
1384	40	27	27	40	47.61	-1.90	0.35
1385	20	12	12	40	56.08	-0.87	1.46
1386	10	6	6	40	60.49	-0.14	2.45
1387	100	85	85	60	23.88	-4.40	-6.61
1388	80	65	65	60	27.37	-4.13	-3.43
1389	60	45	45	60	32.69	-2.20	-1.33
1390	40	27	27	60	39.21	-0.96	0.14
1391	20	12	12	60	45.74	-0.36	1.38
1392	10	6	6	60	48.95	0.21	2.01
1393	100	85	85	80	20.76	-2.29	-4.88
1394	80	65	65	80	22.99	-2.34	-2.05
1395	60	45	45	80	26.54	-1.16	-0.63
1396	40	27	27	80	30.86	-0.36	0.47
1397	20	12	12	80	35.23	0.14	1.32
1398	10	6	6	80	37.30	0.55	1.82
1399	100	85	85	100	18.13	-0.66	-1.45
1400	80	65	65	100	19.16	-0.38	0.11
1401	60	45	45	100	21.21	0.10	0.69
1402	40	27	27	100	23.17	0.41	1.23
1403	20	12	12	100	25.24	0.74	1.68
1404	10	6	6	100	26.25	1.00	1.99
1405	100	0	0	70	31.76	-14.50	-16.99
1406	0	100	0	70	27.67	30.17	-1.41
1407	0	0	100	70	43.25	-2.82	35.28
1408	100	100	0	70	22.10	4.71	-17.05
1409	100	0	100	70	29.92	-21.75	8.67
1410	0	100	100	70	28.54	24.60	15.17
1411	40	40	0	70	33.19	4.59	-8.27
1412	40	0	40	70	39.07	-8.55	7.41
1413	0	40	40	70	37.52	10.01	11.00
1414	3	3	0	0	85.81	0.38	2.04
1415	3	0	3	0	87.03	-2.04	5.34
1416	0	3	3	0	86.73	1.25	6.06
1417	3	3	3	0	85.65	0.02	4.57
1418	3	0	0	3	85.43	-1.52	2.63
1419	0	3	0	3	85.20	1.46	3.46
1420	3	3	0	3	84.17	0.30	2.03
1421	0	0	3	3	86.33	-0.75	6.55
1422	3	0	3	3	85.27	-1.88	5.11
1423	0	3	3	3	85.04	1.15	5.84
1424	3	3	3	3	84.00	-0.02	4.41
1425	7	7	0	0	82.53	1.41	-0.74
1426	7	0	7	0	85.28	-4.11	6.79
1427	0	7	7	0	84.64	3.59	8.49
1428	7	7	7	0	82.15	0.53	5.09
1429	7	0	0	7	81.74	-2.74	0.76
1430	0	7	0	7	81.12	3.99	2.52
1431	7	7	0	7	78.87	1.31	-0.59
1432	0	0	7	7	83.70	-1.08	9.60
1433	7	0	7	7	81.34	-3.61	6.43
1434	0	7	7	7	80.74	3.30	7.93
1435	7	7	7	7	78.48	0.54	4.86
1436	40	3	0	0	72.43	-12.08	-15.08
1437	3	40	0	0	69.46	24.59	-2.85
1438	40	0	3	0	73.38	-14.28	-12.19
1439	40	3	3	0	72.29	-12.67	-12.64
1440	0	40	3	0	70.28	25.87	0.34
1441	3	40	3	0	69.34	24.36	-0.95
1442	40	40	3	0	58.79	7.94	-15.84
1443	3	0	40	0	84.75	-4.77	35.92
1444	0	3	40	0	84.59	-1.22	36.29
1445	3	3	40	0	83.39	-2.71	34.62
1446	40	3	40	0	69.70	-18.28	15.66
1447	3	40	40	0	67.65	22.30	22.82
1448	40	0	0	3	72.19	-13.28	-14.31
1449	40	3	0	3	71.17	-11.81	-14.65
1450	0	40	0	3	69.16	25.29	-1.54
1451	3	40	0	3	68.24	23.86	-2.80
1452	40	40	0	3	57.82	8.23	-17.20
1453	40	0	3	3	72.01	-13.84	-11.91
1454	40	3	3	3	71.00	-12.34	-12.36
1455	0	40	3	3	69.02	25.02	0.24
1456	3	40	3	3	68.10	23.59	-1.02
1457	40	40	3	3	57.77	7.75	-15.54
1458	0	0	40	3	84.25	-3.31	36.34
1459	3	0	40	3	83.07	-4.69	34.70
1460	40	0	40	3	69.40	-19.39	16.08
1461	0	3	40	3	82.92	-1.36	35.26
1462	3	3	40	3	81.77	-2.77	33.63
1463	40	3	40	3	68.48	-17.81	15.26
1464	0	40	40	3	67.33	23.15	23.61
1465	3	40	40	3	66.44	21.52	22.27
1466	40	40	40	3	56.04	3.30	6.16
1467	3	0	0	40	64.11	-0.35	2.04
1468	0	3	0	40	63.75	1.49	2.47
1469	3	3	0	40	63.14	0.86	1.64
1470	40	3	0	40	54.62	-7.67	-9.52
1471	3	40	0	40	52.87	16.38	-2.20
1472	0	0	3	40	64.66	-0.04	4.53
1473	3	0	3	40	64.01	-0.67	3.69
1474	40	0	3	40	55.25	-9.11	-7.75
1475	0	3	3	40	63.76	1.22	4.05
1476	3	3	3	40	63.12	0.56	3.21
1477	40	3	3	40	54.53	-8.09	-8.11
1478	0	40	3	40	53.24	17.12	-0.11
1479	3	40	3	40	52.69	16.23	-0.94
1480	40	40	3	40	45.09	5.91	-11.33
1481	3	0	40	40	62.69	-3.25	24.09
1482	0	3	40	40	62.54	-1.18	24.36
1483	3	3	40	40	61.80	-2.01	23.37
1484	40	3	40	40	53.04	-12.14	10.54
1485	3	40	40	40	51.21	14.63	15.71
1486	0	0	0	10	82.26	-0.23	3.77
1487	0	0	10	10	81.72	-1.30	11.57
1488	0	0	20	10	81.22	-2.11	19.29
1489	0	0	40	10	80.18	-3.23	33.69
1490	0	0	70	10	78.48	-3.70	55.51
1491	0	10	0	10	78.19	5.60	1.94
1492	0	10	10	10	77.68	4.73	9.23
1493	0	10	20	10	77.06	3.94	16.50
1494	0	10	40	10	75.96	2.90	30.48
1495	0	10	70	10	74.63	2.32	51.41
1496	0	20	0	10	74.02	11.70	0.45
1497	0	20	10	10	73.48	10.97	7.27
1498	0	20	20	10	72.93	10.31	13.99
1499	0	20	40	10	71.85	9.30	27.30
1500	0	20	70	10	70.58	8.77	47.95
1501	0	40	0	10	66.07	23.69	-1.52
1502	0	40	10	10	65.66	22.73	4.24
1503	0	40	20	10	65.23	22.18	10.20
1504	0	40	40	10	64.34	21.38	22.29
1505	0	40	70	10	63.12	21.02	40.91
1506	0	70	0	10	54.81	42.03	-3.13
1507	0	70	10	10	54.51	41.54	1.38
1508	0	70	20	10	54.03	41.37	6.20
1509	0	70	40	10	53.64	40.30	16.28
1510	0	70	70	10	52.97	39.66	31.79
1511	10	0	0	10	79.00	-3.51	-0.53
1512	10	0	10	10	78.45	-4.78	7.24
1513	10	0	20	10	77.90	-5.79	14.87
1514	10	0	40	10	76.68	-7.29	28.98
1515	10	0	70	10	75.01	-8.22	50.63
1516	10	10	0	10	75.11	1.95	-2.29
1517	10	10	10	10	74.56	0.86	4.98
1518	10	10	20	10	73.95	-0.08	12.14
1519	10	10	40	10	72.77	-1.38	25.84
1520	10	10	70	10	71.39	-2.31	46.59
1521	10	20	0	10	71.06	7.82	-3.61
1522	10	20	10	10	70.51	6.82	3.14
1523	10	20	20	10	69.93	5.96	9.78
1524	10	20	40	10	68.82	4.78	23.00
1525	10	20	70	10	67.64	3.77	42.56
1526	10	40	0	10	63.42	19.20	-5.43
1527	10	40	10	10	62.93	18.38	0.33
1528	10	40	20	10	62.45	17.71	6.18
1529	10	40	40	10	61.72	16.58	17.97
1530	10	40	70	10	60.61	15.69	35.96
1531	10	70	0	10	52.55	37.29	-6.84
1532	10	70	10	10	52.28	36.58	-2.52
1533	10	70	20	10	52.01	36.03	2.20
1534	10	70	40	10	51.52	35.02	12.04
1535	10	70	70	10	50.88	34.31	27.20
1536	20	0	0	10	75.53	-6.54	-4.89
1537	20	0	10	10	75.05	-8.05	2.73
1538	20	0	20	10	74.49	-9.16	10.24
1539	20	0	40	10	73.12	-10.98	24.18
1540	20	0	70	10	71.49	-12.30	45.28
1541	20	10	0	10	71.91	-1.36	-6.43
1542	20	10	10	10	71.32	-2.60	0.66
1543	20	10	20	10	70.72	-3.66	7.75
1544	20	10	40	10	69.62	-5.38	21.31
1545	20	10	70	10	68.27	-6.69	41.73
1546	20	20	0	10	68.12	4.29	-7.49
1547	20	20	10	10	67.49	3.14	-0.92
1548	20	20	20	10	66.90	2.13	5.67
1549	20	20	40	10	65.97	0.47	18.58
1550	20	20	70	10	64.70	-0.90	37.92
1551	20	40	0	10	60.66	15.37	-9.13
1552	20	40	10	10	60.29	14.29	-3.52
1553	20	40	20	10	59.80	13.49	2.21
1554	20	40	40	10	59.11	12.18	13.89
1555	20	40	70	10	58.08	10.89	31.68
1556	20	70	0	10	50.10	33.04	-10.50
1557	20	70	10	10	50.02	31.98	-6.33
1558	20	70	20	10	49.77	31.32	-1.70
1559	20	70	40	10	49.29	30.20	8.03
1560	20	70	70	10	48.67	29.38	23.04
1561	40	0	0	10	68.89	-12.43	-13.33
1562	40	0	10	10	68.34	-14.08	-5.80
1563	40	0	20	10	67.66	-15.61	1.46
1564	40	0	40	10	66.39	-18.12	15.36
1565	40	0	70	10	64.69	-20.25	34.89
1566	40	10	0	10	65.67	-7.66	-14.34
1567	40	10	10	10	65.10	-9.35	-7.48
1568	40	10	20	10	64.47	-10.77	-0.58
1569	40	10	40	10	63.44	-13.04	12.70
1570	40	10	70	10	61.93	-15.22	31.93
1571	40	20	0	10	62.24	-2.46	-14.98
1572	40	20	10	10	61.71	-4.17	-8.70
1573	40	20	20	10	61.17	-5.57	-2.20
1574	40	20	40	10	60.25	-7.65	10.44
1575	40	20	70	10	58.96	-9.77	28.79
1576	40	40	0	10	55.40	7.81	-16.25
1577	40	40	10	10	55.18	6.29	-10.93
1578	40	40	20	10	54.80	5.04	-5.36
1579	40	40	40	10	54.01	3.09	5.95
1580	40	40	70	10	53.01	1.39	23.19
1581	40	70	0	10	45.48	24.76	-17.47
1582	40	70	10	10	45.54	23.32	-13.46
1583	40	70	20	10	45.39	22.14	-9.04
1584	40	70	40	10	44.90	20.52	0.13
1585	40	70	70	10	44.34	19.04	13.99
1586	70	0	0	10	59.48	-21.12	-24.79
1587	70	0	10	10	58.67	-23.80	-18.20
1588	70	0	20	10	57.87	-26.08	-11.70
1589	70	0	40	10	56.82	-29.74	1.39
1590	70	0	70	10	55.38	-32.90	19.95
1591	70	10	0	10	56.90	-17.33	-25.41
1592	70	10	10	10	56.25	-19.61	-19.12
1593	70	10	20	10	55.63	-21.75	-12.74
1594	70	10	40	10	54.58	-25.41	-0.35
1595	70	10	70	10	53.30	-28.73	17.35
1596	70	20	0	10	53.98	-12.76	-25.71
1597	70	20	10	10	53.49	-14.98	-19.90
1598	70	20	20	10	52.95	-17.09	-13.93
1599	70	20	40	10	51.96	-20.66	-1.99
1600	70	20	70	10	50.77	-24.01	14.80
1601	70	40	0	10	48.11	-3.92	-26.57
1602	70	40	10	10	47.82	-5.93	-21.72
1603	70	40	20	10	47.41	-7.62	-16.44
1604	70	40	40	10	46.61	-10.84	-5.77
1605	70	40	70	10	45.56	-14.01	9.46
1606	70	70	0	10	39.74	11.34	-26.91
1607	70	70	10	10	39.59	9.24	-23.54
1608	70	70	20	10	39.35	7.63	-19.61
1609	70	70	40	10	39.01	5.27	-10.77
1610	70	70	70	10	38.27	2.31	1.27
1611	50	40	40	0	54.28	-1.63	2.34
1612	100	0	0	10	51.32	-28.30	-34.12
1613	0	100	0	10	47.02	55.64	-2.63
1614	0	0	100	10	77.48	-3.23	75.17
1615	0	100	100	10	45.87	52.16	33.71
1616	100	0	100	10	46.63	-44.99	18.90
1617	100	100	0	10	30.55	9.06	-32.70
