ISO28178
FILE_DESCRIPTOR	"FOGRA52"
ORIGINATOR	"Fogra, www.fogra.org, developed with GMG GmbH & Co. KG, Heidelberger Druckmaschinen AG"
CREATED	"May 2015"
TARGET_TYPE	"ISO12642-2"
INSTRUMENTATION	"D50, 2 degree, geometry 45/0, no polarisation filter, white backing, according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"Offset printing, according to ISO 12647-2:2013, OFCOM, print substrate 5 = Wood-free uncoated, fluorescence high (> 14 DeltaB according to ISO 15397), 120 g/m2, tone value increase curves C (CMYK)"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT, D50"
WEIGHTING_FUNCTION	"OBSERVER, 2 degree"

# The following flag is intended to improve compatibility with legacy devices.
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"

NUMBER_OF_FIELDS	8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	1617
BEGIN_DATA
1067	100	20	100	40	38.63	-16.27	3.38
1068	100	40	100	40	36.21	-10.94	1.50
1069	100	70	100	40	33.72	-4.11	-0.24
1070	100	100	100	40	31.80	1.25	-1.49
1071	0	0	0	60	54.52	1.49	-4.08
1072	0	20	0	60	50.60	7.24	-3.86
1073	0	40	0	60	47.18	12.39	-3.47
1074	0	70	0	60	42.00	19.32	-3.15
1075	0	100	0	60	38.02	24.59	-2.51
1076	20	0	0	60	50.85	-1.53	-7.37
1077	20	20	0	60	47.25	3.71	-7.07
1078	20	40	0	60	44.10	8.38	-6.65
1079	20	70	0	60	39.68	14.80	-5.95
1080	20	100	0	60	36.25	19.73	-5.10
1081	40	0	0	60	47.62	-4.19	-10.19
1082	40	20	0	60	44.31	0.61	-9.82
1083	40	40	0	60	41.41	4.88	-9.36
1084	40	70	0	60	37.66	10.82	-8.34
1085	40	100	0	60	34.75	15.43	-7.28
1086	70	0	0	60	43.30	-7.63	-14.70
1087	70	20	0	60	40.52	-3.23	-13.73
1088	70	40	0	60	38.07	0.66	-12.77
1089	70	70	0	60	35.16	5.91	-11.45
1090	70	100	0	60	32.88	10.02	-10.20
1091	100	0	0	60	39.97	-10.24	-18.06
1092	100	20	0	60	37.58	-6.16	-16.67
1093	100	40	0	60	35.49	-2.56	-15.34
1094	100	70	0	60	33.24	2.14	-13.78
1095	100	100	0	60	31.49	5.81	-12.36
1096	0	0	20	60	53.78	-0.05	3.94
1097	0	20	20	60	49.60	5.81	2.72
1098	0	40	20	60	45.96	11.05	1.82
1099	0	70	20	60	41.37	18.15	0.80
1100	0	100	20	60	37.85	23.63	0.32
1101	20	0	20	60	50.07	-3.14	-0.02
1102	20	20	20	60	46.46	2.25	-0.90
1103	20	40	20	60	43.31	7.05	-1.55
1104	20	70	20	60	39.17	13.56	-2.11
1105	20	100	20	60	35.97	18.58	-2.29
1106	40	0	20	60	46.81	-5.86	-3.43
1107	40	20	20	60	43.71	-0.87	-4.03
1108	40	40	20	60	40.99	3.56	-4.45
1109	40	70	20	60	37.27	9.49	-4.59
1110	40	100	20	60	34.37	14.12	-4.49
1111	70	0	20	60	42.46	-9.38	-8.40
1112	70	20	20	60	39.90	-4.78	-8.38
1113	70	40	20	60	37.65	-0.70	-8.27
1114	70	70	20	60	34.72	4.62	-7.87
1115	70	100	20	60	32.41	8.78	-7.38
1116	100	0	20	60	39.10	-12.05	-12.15
1117	100	20	20	60	36.96	-7.75	-11.68
1118	100	40	20	60	35.07	-3.95	-11.17
1119	100	70	20	60	32.76	0.88	-10.34
1120	100	100	20	60	30.94	4.66	-9.53
1121	0	0	40	60	53.14	-1.23	11.06
1122	0	20	40	60	48.72	4.68	8.55
1123	0	40	40	60	44.86	9.94	6.51
1124	0	70	40	60	40.81	17.16	4.32
1125	0	100	40	60	37.70	22.77	2.87
1126	20	0	40	60	49.39	-4.39	6.51
1127	20	20	40	60	45.77	1.09	4.58
1128	20	40	40	60	42.59	5.97	3.00
1129	20	70	40	60	38.72	12.48	1.33
1130	20	100	40	60	35.72	17.56	0.23
1131	40	0	40	60	46.10	-7.18	2.58
1132	40	20	40	60	43.18	-2.08	1.13
1133	40	40	40	60	40.62	2.47	-0.05
1134	40	70	40	60	36.93	8.36	-1.23
1135	40	100	40	60	34.03	12.96	-1.99
1136	70	0	40	60	41.72	-10.76	-2.81
1137	70	20	40	60	39.36	-6.02	-3.61
1138	70	40	40	60	37.29	-1.83	-4.24
1139	70	70	40	60	34.32	3.52	-4.66
1140	70	100	40	60	31.99	7.70	-4.85
1141	100	0	40	60	38.33	-13.49	-6.88
1142	100	20	40	60	36.40	-9.04	-7.21
1143	100	40	40	60	34.71	-5.10	-7.42
1144	100	70	40	60	32.32	-0.20	-7.26
1145	100	100	40	60	30.45	3.64	-6.99
1146	0	0	70	60	51.70	-2.29	19.92
1147	0	20	70	60	47.66	3.61	16.19
1148	0	40	70	60	44.15	8.91	13.06
1149	0	70	70	60	39.95	15.64	9.18
1150	0	100	70	60	36.71	20.89	6.33
1151	20	0	70	60	48.05	-5.53	14.50
1152	20	20	70	60	44.63	-0.09	11.56
1153	20	40	70	60	41.64	4.77	9.05
1154	20	70	70	60	37.85	11.09	5.96
1155	20	100	70	60	34.91	16.04	3.68
1156	40	0	70	60	44.85	-8.38	9.78
1157	40	20	70	60	41.98	-3.35	7.51
1158	40	40	70	60	39.45	1.14	5.57
1159	40	70	70	60	36.04	7.08	3.19
1160	40	100	70	60	33.38	11.74	1.43
1161	70	0	70	60	40.76	-11.97	3.82
1162	70	20	70	60	38.43	-7.32	2.30
1163	70	40	70	60	36.38	-3.18	1.02
1164	70	70	70	60	33.67	2.21	-0.37
1165	70	100	70	60	31.54	6.44	-1.34
1166	100	0	70	60	37.61	-14.72	-0.75
1167	100	20	70	60	35.69	-10.34	-1.70
1168	100	40	70	60	34.00	-6.46	-2.48
1169	100	70	70	60	31.85	-1.54	-3.05
1170	100	100	70	60	30.15	2.35	-3.41
1171	0	0	100	60	50.56	-2.90	26.86
1172	0	20	100	60	46.82	2.94	22.22
1173	0	40	100	60	43.58	8.21	18.25
1174	0	70	100	60	39.26	14.50	13.05
1175	0	100	100	60	35.91	19.39	9.09
1176	20	0	100	60	46.98	-6.23	20.79
1177	20	20	100	60	43.72	-0.88	17.06
1178	20	40	100	60	40.87	3.93	13.86
1179	20	70	100	60	37.15	10.04	9.65
1180	20	100	100	60	34.26	14.83	6.43
1181	40	0	100	60	43.85	-9.17	15.49
1182	40	20	100	60	41.01	-4.24	12.56
1183	40	40	100	60	38.51	0.18	10.03
1184	40	70	100	60	35.33	6.11	6.71
1185	40	100	100	60	32.85	10.80	4.17
1186	70	0	100	60	40.01	-12.77	9.09
1187	70	20	100	60	37.69	-8.20	7.00
1188	70	40	100	60	35.65	-4.15	5.21
1189	70	70	100	60	33.14	1.23	3.08
1190	70	100	100	60	31.17	5.48	1.47
1191	100	0	100	60	37.05	-15.55	4.15
1192	100	20	100	60	35.13	-11.26	2.72
1193	100	40	100	60	33.44	-7.46	1.49
1194	100	70	100	60	31.47	-2.53	0.32
1195	100	100	100	60	29.92	1.36	-0.52
1196	0	0	0	80	42.14	1.38	-1.76
1197	0	40	0	80	39.20	7.94	-1.09
1198	0	70	0	80	35.92	11.91	-0.55
1199	0	100	0	80	33.33	15.01	-0.01
1200	40	0	0	80	38.37	-1.82	-5.43
1201	40	40	0	80	35.03	3.64	-4.55
1202	40	70	0	80	33.06	7.15	-3.49
1203	40	100	0	80	31.52	9.93	-2.54
1204	70	0	0	80	36.11	-3.79	-7.95
1205	70	40	0	80	33.21	1.25	-6.53
1206	70	70	0	80	31.62	4.44	-5.33
1207	70	100	0	80	30.37	6.98	-4.26
1208	100	0	0	80	34.33	-5.37	-9.91
1209	100	40	0	80	31.76	-0.65	-8.07
1210	100	70	0	80	30.49	2.29	-6.75
1211	100	100	0	80	29.49	4.62	-5.58
1212	0	0	40	80	41.75	-0.52	6.46
1213	0	40	40	80	37.20	5.94	4.35
1214	0	70	40	80	35.29	10.23	3.46
1215	0	100	40	80	33.79	13.68	2.84
1216	40	0	40	80	38.03	-3.84	1.81
1217	40	40	40	80	34.84	2.05	0.69
1218	40	70	40	80	32.71	5.54	0.36
1219	40	100	40	80	31.02	8.31	0.19
1220	70	0	40	80	35.27	-5.73	-1.27
1221	70	40	40	80	32.90	-0.32	-1.70
1222	70	70	40	80	31.16	2.85	-1.63
1223	70	100	40	80	29.76	5.37	-1.49
1224	100	0	40	80	33.09	-7.21	-3.66
1225	100	40	40	80	31.37	-2.19	-3.56
1226	100	70	40	80	29.93	0.74	-3.18
1227	100	100	40	80	28.78	3.06	-2.80
1228	0	0	70	80	41.00	-1.42	11.31
1229	0	40	70	80	36.93	5.04	8.07
1230	0	70	70	80	34.47	9.01	6.15
1231	0	100	70	80	32.52	12.21	4.67
1232	40	0	70	80	37.15	-4.71	5.72
1233	40	40	70	80	34.05	0.97	3.88
1234	40	70	70	80	32.03	4.49	2.78
1235	40	100	70	80	30.42	7.29	1.95
1236	70	0	70	80	34.75	-6.63	2.48
1237	70	40	70	80	32.31	-1.37	1.31
1238	70	70	70	80	30.61	1.86	0.72
1239	70	100	70	80	29.24	4.44	0.31
1240	100	0	70	80	32.84	-8.14	-0.07
1241	100	40	70	80	30.93	-3.19	-0.73
1242	100	70	70	80	29.48	-0.22	-0.89
1243	100	100	70	80	28.32	2.16	-0.96
1244	0	0	100	80	40.40	-2.08	15.17
1245	0	40	100	80	36.72	4.36	11.06
1246	0	70	100	80	33.81	8.06	8.30
1247	0	100	100	80	31.49	11.01	6.15
1248	40	0	100	80	36.45	-5.36	8.88
1249	40	40	100	80	33.41	0.13	6.45
1250	40	70	100	80	31.48	3.65	4.74
1251	40	100	100	80	29.93	6.48	3.38
1252	70	0	100	80	34.33	-7.31	5.50
1253	70	40	100	80	31.83	-2.17	3.72
1254	70	70	100	80	30.16	1.07	2.62
1255	70	100	100	80	28.81	3.66	1.76
1256	100	0	100	80	32.64	-8.84	2.85
1257	100	40	100	80	30.57	-3.98	1.56
1258	100	70	100	80	29.11	-0.97	0.96
1259	100	100	100	80	27.93	1.44	0.49
1260	0	0	0	100	32.69	1.24	0.11
1261	0	40	0	100	33.02	4.60	0.85
1262	0	100	0	100	29.84	7.72	2.31
1263	40	0	0	100	31.27	-0.08	-1.70
1264	40	40	0	100	30.06	2.72	-0.80
1265	40	100	0	100	29.01	5.74	1.26
1266	100	0	0	100	30.08	-1.53	-3.38
1267	100	40	0	100	28.90	0.97	-2.30
1268	100	100	0	100	27.93	3.85	-0.23
1269	0	0	40	100	33.03	0.02	3.17
1270	0	40	40	100	31.27	2.99	2.86
1271	0	100	40	100	30.91	6.74	3.22
1272	40	0	40	100	31.77	-1.40	1.34
1273	40	40	40	100	30.32	1.70	1.32
1274	40	100	40	100	28.67	4.75	2.00
1275	100	0	40	100	29.11	-2.55	-0.93
1276	100	40	40	100	28.78	0.03	-0.42
1277	100	100	40	100	27.46	2.65	0.55
1278	0	0	100	100	32.62	-1.23	6.32
1279	0	40	100	100	31.43	1.66	5.61
1280	0	100	100	100	28.21	4.77	4.26
1281	40	0	100	100	30.73	-2.44	3.83
1282	40	40	100	100	29.42	0.14	3.72
1283	40	100	100	100	27.68	3.22	2.91
1284	100	0	100	100	29.26	-3.87	1.98
1285	100	40	100	100	28.33	-1.37	1.71
1286	100	100	100	100	26.36	1.50	1.35
1287	100	0	0	0	58.70	-22.35	-48.12
1288	98	0	0	0	59.01	-22.19	-47.82
1289	95	0	0	0	59.47	-21.94	-47.37
1290	90	0	0	0	60.41	-21.42	-46.43
1291	85	0	0	0	61.71	-20.66	-45.11
1292	80	0	0	0	63.03	-19.85	-43.73
1293	75	0	0	0	64.56	-18.87	-42.12
1294	70	0	0	0	66.13	-17.82	-40.45
1295	60	0	0	0	69.47	-15.49	-36.84
1296	50	0	0	0	72.89	-12.97	-33.07
1297	40	0	0	0	76.45	-10.28	-29.09
1298	30	0	0	0	80.24	-7.50	-24.94
1299	25	0	0	0	82.25	-6.00	-22.71
1300	20	0	0	0	84.29	-4.47	-20.44
1301	15	0	0	0	86.46	-2.83	-18.00
1302	10	0	0	0	88.67	-1.16	-15.51
1303	7	0	0	0	90.11	-0.07	-13.87
1304	5	0	0	0	91.08	0.66	-12.77
1305	3	0	0	0	92.04	1.39	-11.67
1306	2	0	0	0	92.53	1.76	-11.12
1307	0	100	0	0	54.54	60.07	-4.30
1308	0	98	0	0	54.84	59.61	-4.52
1309	0	95	0	0	55.31	58.89	-4.85
1310	0	90	0	0	56.27	57.40	-5.47
1311	0	85	0	0	57.60	55.31	-6.22
1312	0	80	0	0	58.99	53.12	-6.91
1313	0	75	0	0	60.61	50.56	-7.61
1314	0	70	0	0	62.30	47.89	-8.22
1315	0	60	0	0	65.93	42.15	-9.23
1316	0	50	0	0	69.73	36.19	-9.91
1317	0	40	0	0	73.74	30.00	-10.32
1318	0	30	0	0	78.06	23.70	-10.61
1319	0	25	0	0	80.38	20.40	-10.66
1320	0	20	0	0	82.74	17.07	-10.66
1321	0	15	0	0	85.26	13.57	-10.59
1322	0	10	0	0	87.84	10.05	-10.46
1323	0	7	0	0	89.52	7.78	-10.35
1324	0	5	0	0	90.66	6.26	-10.26
1325	0	3	0	0	91.79	4.76	-10.16
1326	0	2	0	0	92.36	4.01	-10.11
1327	0	0	100	0	87.66	-2.65	72.38
1328	0	0	98	0	87.71	-2.67	71.61
1329	0	0	95	0	87.79	-2.71	70.44
1330	0	0	90	0	87.95	-2.77	68.05
1331	0	0	85	0	88.16	-2.85	64.82
1332	0	0	80	0	88.38	-2.91	61.53
1333	0	0	75	0	88.63	-2.95	57.72
1334	0	0	70	0	88.89	-2.96	53.84
1335	0	0	60	0	89.43	-2.86	45.69
1336	0	0	50	0	90.00	-2.61	37.42
1337	0	0	40	0	90.59	-2.19	28.94
1338	0	0	30	0	91.22	-1.45	20.12
1339	0	0	25	0	91.55	-0.99	15.48
1340	0	0	20	0	91.90	-0.46	10.79
1341	0	0	15	0	92.27	0.15	5.84
1342	0	0	10	0	92.65	0.82	0.84
1343	0	0	7	0	92.90	1.29	-2.41
1344	0	0	5	0	93.07	1.62	-4.58
1345	0	0	3	0	93.24	1.96	-6.74
1346	0	0	2	0	93.33	2.14	-7.83
1347	0	0	0	100	32.69	1.24	0.11
1348	0	0	0	98	33.41	1.25	-0.04
1349	0	0	0	95	34.48	1.28	-0.28
1350	0	0	0	90	36.58	1.31	-0.70
1351	0	0	0	85	39.33	1.34	-1.23
1352	0	0	0	80	42.14	1.38	-1.76
1353	0	0	0	75	45.19	1.40	-2.33
1354	0	0	0	70	48.31	1.44	-2.91
1355	0	0	0	60	54.52	1.49	-4.08
1356	0	0	0	50	60.65	1.55	-5.23
1357	0	0	0	40	66.75	1.60	-6.39
1358	0	0	0	30	72.92	1.81	-7.22
1359	0	0	0	25	76.13	1.92	-7.66
1360	0	0	0	20	79.36	2.03	-8.10
1361	0	0	0	15	82.74	2.14	-8.55
1362	0	0	0	10	86.16	2.25	-9.01
1363	0	0	0	7	88.36	2.33	-9.31
1364	0	0	0	5	89.84	2.38	-9.51
1365	0	0	0	3	91.30	2.42	-9.70
1366	0	0	0	2	92.03	2.45	-9.80
1367	0	0	0	0	93.50	2.50	-10.00
1368	100	85	85	0	36.53	-2.33	-6.13
1369	80	65	65	0	42.78	-2.14	-7.05
1370	60	45	45	0	51.99	-1.00	-7.01
1371	40	27	27	0	63.31	-0.49	-8.22
1372	20	12	12	0	77.32	1.07	-9.52
1373	10	6	6	0	84.94	1.93	-9.69
1374	5	3	3	0	89.15	2.29	-9.77
1375	40	27	27	10	59.43	-0.41	-7.08
1376	20	12	12	10	71.80	0.91	-8.28
1377	10	6	6	10	78.56	1.68	-8.53
1378	60	45	45	20	46.79	-0.60	-5.29
1379	40	27	27	20	55.82	-0.34	-6.02
1380	20	12	12	20	66.69	0.75	-7.12
1381	10	6	6	20	72.66	1.46	-7.47
1382	80	65	65	40	36.25	-0.61	-3.70
1383	60	45	45	40	42.09	-0.28	-3.71
1384	40	27	27	40	49.05	-0.22	-4.04
1385	20	12	12	40	57.16	0.48	-4.97
1386	10	6	6	40	61.67	1.04	-5.49
1387	100	85	85	60	30.68	0.14	-1.47
1388	80	65	65	60	33.43	0.03	-2.04
1389	60	45	45	60	37.69	0.30	-2.11
1390	40	27	27	60	42.56	0.29	-2.44
1391	20	12	12	60	48.14	0.74	-3.13
1392	10	6	6	60	51.18	1.12	-3.48
1393	100	85	85	80	28.59	0.75	0.00
1394	80	65	65	80	30.50	0.66	-0.29
1395	60	45	45	80	33.13	0.84	-0.43
1396	40	27	27	80	35.87	0.77	-0.77
1397	20	12	12	80	38.92	0.98	-1.24
1398	10	6	6	80	40.50	1.19	-1.45
1399	100	85	85	100	26.92	1.19	1.21
1400	80	65	65	100	28.18	1.11	1.17
1401	60	45	45	100	29.54	1.21	0.94
1402	40	27	27	100	30.65	1.11	0.58
1403	20	12	12	100	31.80	1.11	0.29
1404	10	6	6	100	32.30	1.20	0.20
1405	100	0	0	70	37.13	-7.82	-14.02
1406	0	100	0	70	35.65	19.79	-1.31
1407	0	0	100	70	45.47	-2.51	20.99
1408	100	100	0	70	30.49	5.19	-8.99
1409	100	0	100	70	34.84	-12.16	3.48
1410	0	100	100	70	33.68	15.17	7.55
1411	40	40	0	70	38.22	4.25	-6.95
1412	40	0	40	70	42.06	-5.49	2.18
1413	0	40	40	70	41.03	7.91	5.42
1414	3	3	0	0	90.36	3.61	-11.81
1415	3	0	3	0	91.78	0.83	-8.44
1416	0	3	3	0	91.53	4.24	-6.99
1417	3	3	3	0	90.10	3.06	-8.67
1418	3	0	0	3	89.89	1.35	-11.29
1419	0	3	0	3	89.64	4.60	-9.85
1420	3	3	0	3	88.27	3.49	-11.42
1421	0	0	3	3	91.04	1.91	-6.56
1422	3	0	3	3	89.63	0.81	-8.19
1423	0	3	3	3	89.39	4.10	-6.80
1424	3	3	3	3	88.01	2.96	-8.40
1425	7	7	0	0	86.30	4.97	-14.09
1426	7	0	7	0	89.48	-1.43	-6.45
1427	0	7	7	0	88.94	6.68	-3.24
1428	7	7	7	0	85.70	3.73	-7.13
1429	7	0	0	7	85.25	-0.05	-12.76
1430	0	7	0	7	84.70	7.15	-9.59
1431	7	7	0	7	81.75	4.56	-12.93
1432	0	0	7	7	87.79	1.20	-2.36
1433	7	0	7	7	84.65	-1.31	-5.98
1434	0	7	7	7	84.14	6.11	-3.09
1435	7	7	7	7	81.17	3.40	-6.57
1436	40	3	0	0	75.11	-8.52	-28.96
1437	3	40	0	0	72.61	28.36	-11.77
1438	40	0	3	0	76.13	-11.19	-26.21
1439	40	3	3	0	74.80	-9.40	-26.15
1440	0	40	3	0	73.52	29.71	-8.11
1441	3	40	3	0	72.40	28.05	-9.57
1442	40	40	3	0	60.49	10.41	-24.69
1443	3	0	40	0	89.06	-3.62	26.89
1444	0	3	40	0	88.90	0.24	27.73
1445	3	3	40	0	87.40	-1.23	25.73
1446	40	3	40	0	71.53	-17.36	4.73
1447	3	40	40	0	70.08	25.54	14.61
1448	40	0	0	3	74.83	-9.99	-27.91
1449	40	3	0	3	73.54	-8.29	-27.79
1450	0	40	0	3	72.20	28.90	-9.96
1451	3	40	0	3	71.11	27.33	-11.34
1452	40	40	0	3	59.64	10.58	-25.71
1453	40	0	3	3	74.51	-10.84	-25.14
1454	40	3	3	3	73.23	-9.12	-25.09
1455	0	40	3	3	71.98	28.61	-7.83
1456	3	40	3	3	70.90	27.01	-9.23
1457	40	40	3	3	59.43	10.03	-23.73
1458	0	0	40	3	88.43	-2.17	27.83
1459	3	0	40	3	86.95	-3.55	25.86
1460	40	0	40	3	71.23	-18.64	5.23
1461	0	3	40	3	86.79	0.16	26.67
1462	3	3	40	3	85.35	-1.24	24.75
1463	40	3	40	3	70.04	-16.69	4.58
1464	0	40	40	3	69.65	26.29	15.56
1465	3	40	40	3	68.58	24.49	14.04
1466	40	40	40	3	57.24	4.93	-1.80
1467	3	0	0	40	65.91	0.92	-7.12
1468	0	3	0	40	65.75	2.85	-6.39
1469	3	3	0	40	64.93	2.16	-7.12
1470	40	3	0	40	55.93	-5.52	-14.86
1471	3	40	0	40	54.34	15.95	-6.52
1472	0	0	3	40	66.55	1.24	-4.55
1473	3	0	3	40	65.70	0.56	-5.31
1474	40	0	3	40	56.47	-6.96	-13.37
1475	0	3	3	40	65.55	2.51	-4.61
1476	3	3	3	40	64.72	1.80	-5.36
1477	40	3	3	40	55.72	-5.90	-13.37
1478	0	40	3	40	54.75	16.59	-4.60
1479	3	40	3	40	54.14	15.68	-5.32
1480	40	40	3	40	47.49	5.84	-12.99
1481	3	0	40	40	63.48	-2.65	14.68
1482	0	3	40	40	63.34	-0.62	15.10
1483	3	3	40	40	62.50	-1.36	14.07
1484	40	3	40	40	53.33	-9.46	3.04
1485	3	40	40	40	51.83	13.08	7.94
1486	0	0	0	10	86.16	2.25	-9.01
1487	0	0	10	10	85.35	0.72	0.51
1488	0	0	20	10	84.64	-0.47	9.26
1489	0	0	40	10	83.38	-2.13	25.25
1490	0	0	70	10	81.55	-3.02	46.81
1491	0	10	0	10	81.15	8.87	-9.35
1492	0	10	10	10	80.36	7.51	-0.69
1493	0	10	20	10	79.66	6.45	7.27
1494	0	10	40	10	78.41	4.95	21.83
1495	0	10	70	10	76.65	4.21	41.55
1496	0	20	0	10	76.62	15.01	-9.46
1497	0	20	10	10	75.86	13.81	-1.60
1498	0	20	20	10	75.17	12.87	5.64
1499	0	20	40	10	73.93	11.53	18.88
1500	0	20	70	10	72.26	10.95	36.89
1501	0	40	0	10	68.59	26.34	-9.11
1502	0	40	10	10	67.87	25.43	-2.69
1503	0	40	20	10	67.22	24.71	3.22
1504	0	40	40	10	66.02	23.66	14.08
1505	0	40	70	10	64.53	23.40	28.94
1506	0	70	0	10	58.33	42.04	-7.60
1507	0	70	10	10	57.85	41.28	-2.96
1508	0	70	20	10	57.41	40.64	1.33
1509	0	70	40	10	56.61	39.59	9.25
1510	0	70	70	10	55.67	38.56	20.44
1511	10	0	0	10	81.89	-1.02	-13.66
1512	10	0	10	10	81.04	-2.78	-4.48
1513	10	0	20	10	80.27	-4.19	3.97
1514	10	0	40	10	78.92	-6.23	19.40
1515	10	0	70	10	77.10	-7.50	39.88
1516	10	10	0	10	77.19	5.19	-13.79
1517	10	10	10	10	76.38	3.62	-5.41
1518	10	10	20	10	75.65	2.36	2.31
1519	10	10	40	10	74.34	0.50	16.41
1520	10	10	70	10	72.58	-0.64	35.18
1521	10	20	0	10	72.93	10.96	-13.75
1522	10	20	10	10	72.16	9.56	-6.11
1523	10	20	20	10	71.46	8.43	0.94
1524	10	20	40	10	70.21	6.76	13.83
1525	10	20	70	10	68.51	5.76	31.00
1526	10	40	0	10	65.34	21.60	-13.20
1527	10	40	10	10	64.65	20.51	-6.90
1528	10	40	20	10	64.01	19.63	-1.09
1529	10	40	40	10	62.87	18.31	9.57
1530	10	40	70	10	61.31	17.57	23.83
1531	10	70	0	10	55.63	36.34	-11.41
1532	10	70	10	10	55.19	35.44	-6.85
1533	10	70	20	10	54.78	34.67	-2.63
1534	10	70	40	10	54.04	33.40	5.17
1535	10	70	70	10	52.94	32.14	16.00
1536	20	0	0	10	78.01	-4.00	-17.83
1537	20	0	10	10	77.11	-5.98	-8.95
1538	20	0	20	10	76.31	-7.59	-0.78
1539	20	0	40	10	74.88	-10.01	14.14
1540	20	0	70	10	73.07	-11.66	33.61
1541	20	10	0	10	73.59	1.86	-17.78
1542	20	10	10	10	72.76	0.08	-9.65
1543	20	10	20	10	72.00	-1.38	-2.16
1544	20	10	40	10	70.66	-3.58	11.53
1545	20	10	70	10	68.89	-5.12	29.42
1546	20	20	0	10	69.58	7.29	-17.60
1547	20	20	10	10	68.80	5.69	-10.15
1548	20	20	20	10	68.10	4.39	-3.29
1549	20	20	40	10	66.84	2.39	9.27
1550	20	20	70	10	65.12	0.96	25.69
1551	20	40	0	10	62.39	17.30	-16.86
1552	20	40	10	10	61.73	16.04	-10.67
1553	20	40	20	10	61.12	15.00	-4.96
1554	20	40	40	10	60.02	13.40	5.53
1555	20	40	70	10	58.40	12.21	19.23
1556	20	70	0	10	53.23	31.12	-14.78
1557	20	70	10	10	52.81	30.08	-10.29
1558	20	70	20	10	52.44	29.18	-6.13
1559	20	70	40	10	51.75	27.69	1.55
1560	20	70	70	10	50.52	26.21	12.05
1561	40	0	0	10	71.04	-9.28	-25.17
1562	40	0	10	10	70.06	-11.70	-16.84
1563	40	0	20	10	69.19	-13.73	-9.17
1564	40	0	40	10	67.63	-16.91	4.83
1565	40	0	70	10	65.86	-19.30	22.44
1566	40	10	0	10	67.13	-4.06	-24.80
1567	40	10	10	10	66.26	-6.26	-17.12
1568	40	10	20	10	65.47	-8.10	-10.04
1569	40	10	40	10	64.05	-11.02	2.90
1570	40	10	70	10	62.30	-13.33	19.17
1571	40	20	0	10	63.57	0.76	-24.36
1572	40	20	10	10	62.78	-1.23	-17.28
1573	40	20	20	10	62.07	-2.89	-10.75
1574	40	20	40	10	60.80	-5.56	1.22
1575	40	20	70	10	59.07	-7.78	16.24
1576	40	40	0	10	57.14	9.63	-23.28
1577	40	40	10	10	56.52	8.03	-17.29
1578	40	40	20	10	55.96	6.67	-11.76
1579	40	40	40	10	54.95	4.49	-1.59
1580	40	40	70	10	53.26	2.46	11.12
1581	40	70	0	10	49.01	21.69	-20.59
1582	40	70	10	10	48.67	20.37	-16.22
1583	40	70	20	10	48.35	19.21	-12.17
1584	40	70	40	10	47.78	17.25	-4.69
1585	40	70	70	10	46.30	15.34	5.23
1586	70	0	0	10	61.80	-16.14	-35.18
1587	70	0	10	10	60.94	-18.92	-27.36
1588	70	0	20	10	60.17	-21.27	-20.16
1589	70	0	40	10	58.82	-25.01	-6.95
1590	70	0	70	10	56.98	-27.91	8.69
1591	70	10	0	10	58.63	-11.59	-34.06
1592	70	10	10	10	57.86	-14.12	-26.87
1593	70	10	20	10	57.17	-16.25	-20.24
1594	70	10	40	10	55.95	-19.67	-8.06
1595	70	10	70	10	54.16	-22.42	6.49
1596	70	20	0	10	55.72	-7.39	-32.96
1597	70	20	10	10	55.04	-9.68	-26.35
1598	70	20	20	10	54.42	-11.62	-20.24
1599	70	20	40	10	53.33	-14.74	-9.02
1600	70	20	70	10	51.59	-17.35	4.51
1601	70	40	0	10	50.44	0.32	-30.74
1602	70	40	10	10	49.91	-1.54	-25.19
1603	70	40	20	10	49.43	-3.11	-20.06
1604	70	40	40	10	48.58	-5.70	-10.60
1605	70	40	70	10	46.93	-8.02	1.04
1606	70	70	0	10	44.16	10.50	-27.36
1607	70	70	10	10	43.77	9.05	-23.18
1608	70	70	20	10	43.41	7.78	-19.30
1609	70	70	40	10	42.77	5.64	-12.13
1610	70	70	70	10	41.42	3.41	-2.69
1611	50	40	40	0	55.80	1.09	-5.42
1612	100	0	0	10	55.07	-20.50	-42.06
1613	0	100	0	10	51.18	53.01	-4.66
1614	0	0	100	10	80.18	-2.95	63.01
1615	0	100	100	10	49.06	48.28	21.54
1616	100	0	100	10	49.05	-36.09	9.64
1617	100	100	0	10	37.09	9.00	-28.41
END_DATA
